Date,Mean_PCP,Mean_Tmax,Mean_Tmin,rh,solar,wind
19-07-1996,0,31.3,23.3,0.81,20.36,2.53
20-07-1996,8,30,23.3,0.67,23.29,2.47
21-07-1996,15.2,33.1,21.1,0.69,9.04,2.29
22-07-1996,7.4,34.2,23.3,0.8,5.3,1.88
23-07-1996,0,32.5,22.2,0.73,16.49,1.89
24-07-1996,3.9,34.9,22.2,0.77,4.21,2.86
25-07-1996,29.2,34,24.4,0.69,26.3,2.02
26-07-1996,4.4,32.6,23.3,0.73,26.08,2.2
27-07-1996,0.6,34,24.4,0.69,25.13,2.04
28-07-1996,35.4,32.8,24.4,0.73,25.96,1.99
29-07-1996,0,37,23.3,0.69,25.3,1.78
30-07-1996,10,33.4,24.4,0.79,19.72,1.21
31-07-1996,1,33,23.3,0.9,9.55,1.24
01-08-1996,2.5,30.5,23.3,0.74,24.33,2.27
02-08-1996,0,32.5,23.9,0.78,12.11,1.34
03-08-1996,1,35.6,23.3,0.82,20.83,2.02
04-08-1996,41,31.9,24.4,0.79,16.51,2.54
05-08-1996,1.9,33.8,23.3,0.71,23.7,3.06
06-08-1996,5.5,36.9,23.9,0.8,20.43,3.05
07-08-1996,1.8,31.7,22.8,0.66,23.63,2.73
08-08-1996,0,35.2,23.3,0.66,24.76,2.38
09-08-1996,4.5,35.6,23.3,0.92,1.79,3.36
10-08-1996,7.5,30.8,23.9,0.9,5.76,2.83
11-08-1996,21.2,32.2,23.3,0.85,11.16,3.11
12-08-1996,2.6,34.8,23.3,0.79,16.18,3.1
13-08-1996,0,32.7,22.2,0.63,22.86,3.08
14-08-1996,43.6,33,23.3,0.6,24.94,2.87
15-08-1996,43.5,30.7,22.2,0.75,24.69,2.13
16-08-1996,37,30.5,23.3,0.79,23.97,2.1
17-08-1996,8.5,37.1,22.2,0.73,24.07,2.44
18-08-1996,14.6,31.8,22.2,0.6,24.51,2.53
19-08-1996,11.3,24.9,22.2,0.78,24.08,1.88
20-08-1996,30.5,31.6,22.2,0.71,24.35,2.48
21-08-1996,0.4,33.6,21.1,0.76,22.82,1.63
22-08-1996,4,35.4,20,0.71,23.63,2.96
23-08-1996,25.6,32.6,21.1,0.65,19.45,2.51
24-08-1996,5.4,32.9,21.1,0.7,8.27,1.94
25-08-1996,4.5,28,22.2,0.77,5.52,2.3
26-08-1996,0,36.2,22.2,0.77,19.05,1.76
27-08-1996,0,33.7,23.3,0.82,7.76,2.61
28-08-1996,0,32.3,23.3,0.82,4.76,2.65
29-08-1996,39.4,36.6,22.2,0.79,10.33,3.63
30-08-1996,5.4,32.6,22.8,0.65,22.99,2.76
31-08-1996,0,32.3,22.8,0.64,22.69,3.07
01-09-1996,0,35.4,22.2,0.65,22.4,3
02-09-1996,0,34.8,23.3,0.61,22.55,2.84
03-09-1996,1.5,33.8,22.8,0.6,22.16,2.84
04-09-1996,0.2,32,23.3,0.55,22.28,4.18
05-09-1996,10,38.3,21.1,0.51,22.31,4.57
06-09-1996,3.5,36.5,21.1,0.5,21.77,3.89
07-09-1996,2.7,34.2,22.2,0.58,22.37,3.3
08-09-1996,0,32.4,21.1,0.58,22.17,3.35
09-09-1996,4.8,29.9,20,0.48,22.14,4.01
10-09-1996,29.2,29.9,20,0.46,21.85,4.12
11-09-1996,30.9,27.1,21.1,0.44,21.95,4.03
12-09-1996,0,34.2,21.1,0.45,21.74,3.87
13-09-1996,0,30.8,20,0.42,21.87,3.56
14-09-1996,0.2,33.3,18.9,0.4,21.55,3.97
15-09-1996,24,35,21.1,0.36,21.41,4.18
16-09-1996,25,35.3,20,0.38,21.22,3.98
17-09-1996,0,34.2,20,0.33,20.82,4.22
18-09-1996,0,33.8,20,0.34,20.66,4.02
19-09-1996,0,33.2,18.9,0.4,20.19,3.61
20-09-1996,10.8,33.5,20,0.4,19.71,3.82
21-09-1996,0,30.9,20,0.34,18.65,3.19
22-09-1996,0,33.5,21.1,0.47,10.12,3.16
23-09-1996,0,32.5,21.1,0.41,20.06,3.31
24-09-1996,0,33.8,20,0.33,20.8,3.91
25-09-1996,0,32.3,21.1,0.32,20.65,4.16
26-09-1996,0,32,20,0.31,20.42,4.34
27-09-1996,0,37.3,20,0.31,19.83,4.5
28-09-1996,0,34.4,21.1,0.25,20.11,4.5
29-09-1996,0,29.4,22.2,0.24,19.55,4.04
30-09-1996,0,35.2,21.1,0.27,19.22,4.79
01-10-1996,0,30.3,21.1,0.23,19.02,4.94
02-10-1996,0,31,20,0.19,18.9,5.29
03-10-1996,0,33.6,20,0.25,19.37,4.32
04-10-1996,0.6,31.1,19.4,0.19,19.44,4.6
05-10-1996,0.5,33.2,17.8,0.23,18.95,3.89
06-10-1996,13.6,32.4,17.8,0.2,18.47,4.1
07-10-1996,0,34,16.7,0.1,18.79,4.56
08-10-1996,0,32.4,16.1,0.26,17.04,4.64
09-10-1996,0,29.2,16.7,0.28,9.57,3.55
10-10-1996,0,30.9,16.7,0.26,17.03,3.77
11-10-1996,0,28.5,16.7,0.24,17.74,3.34
12-10-1996,0,32.2,17.2,0.22,18.36,3.18
13-10-1996,0,32.9,16.7,0.3,17.93,2.96
14-10-1996,0,30.8,16.7,0.2,17.74,3.96
15-10-1996,0,31.9,14.4,0.2,17.61,4.4
16-10-1996,0,28.5,14.4,0.24,17.58,3.82
17-10-1996,0,30.9,14.4,0.22,17.7,4.29
18-10-1996,0,33.3,13.3,0.21,17.39,3.71
19-10-1996,0,31.6,14.4,0.25,17.39,3.27
20-10-1996,0,31.8,13.3,0.11,17.37,4.09
21-10-1996,0,31.1,12.2,0.17,17.48,4.15
22-10-1996,29.5,28.7,12.2,0.21,17.17,3.51
23-10-1996,0,31.7,14.4,0.23,16.85,3.59
24-10-1996,0,28.8,14.4,0.18,16.4,4.22
25-10-1996,0,30.1,14.4,0.11,16.77,4.06
26-10-1996,0,26.9,13.9,0.13,16.79,3.83
27-10-1996,0,28.3,13.9,0.13,16.76,3.4
28-10-1996,0,29.2,14.4,0.15,16.55,3.76
29-10-1996,0,28.8,14.4,0.11,16.36,4.19
30-10-1996,0,29.2,13.9,0.1,16.21,4.1
31-10-1996,0,27.7,13.9,0.13,15.87,4.13
01-11-1996,0,25.4,15.6,0.1,15.82,4.68
02-11-1996,0,29.4,13.9,0.09,15.75,4.09
03-11-1996,0,28.2,13.3,0.15,16.02,3.61
04-11-1996,0,28.9,13.9,0.14,15.71,4.15
05-11-1996,0,31.2,13.9,0.17,14.9,3.67
06-11-1996,0,29.5,13.3,0.23,12.44,3.15
07-11-1996,0,27.3,14.4,0.16,9.56,3.98
08-11-1996,0,33.5,13.3,0.23,8.28,3.72
09-11-1996,0,31.8,12.8,0.26,14.27,3.1
10-11-1996,0,32.7,12.2,0.23,14.81,3.1
11-11-1996,0,28.2,11.7,0.24,14.6,3.01
12-11-1996,0,31.3,12.2,0.16,14.64,3.63
13-11-1996,0,29.8,13.3,0.15,14.43,4.37
14-11-1996,0,25.2,13.3,0.21,14.4,3.7
15-11-1996,0,28.2,12.8,0.24,14.1,3.86
16-11-1996,0,28.5,12.2,0.22,14.06,3.67
17-11-1996,0,29.1,9.4,0.2,14.4,3.31
18-11-1996,0,26.8,10,0.22,12.51,3.26
19-11-1996,0,25.8,11.1,0.18,13.48,3.68
20-11-1996,0,27.1,11.1,0.18,13.12,3.83
21-11-1996,0,26.7,12.2,0.21,9.01,3.83
22-11-1996,0,23.6,12.2,0.15,13.74,3.98
23-11-1996,0,25.4,10,0.21,13.6,3.44
24-11-1996,0,22.3,11.1,0.13,14.02,3.53
25-11-1996,0,27.3,10.6,0.1,14.24,3.48
26-11-1996,0,26.3,10,0.1,14.25,3.72
27-11-1996,0,24,11.1,0.08,14.23,3.7
28-11-1996,0,20.8,10,0.19,14.16,3.27
29-11-1996,0,20.1,8.9,0.15,13.9,3.92
30-11-1996,0,19,8.9,0.15,13.87,3.68
01-12-1996,0,26.9,8.9,0.12,13.88,3.75
02-12-1996,0,21.2,8.9,0.14,13.88,4.18
03-12-1996,0,21.4,8.9,0.2,13.95,3.82
04-12-1996,0,22.7,9.4,0.17,13.72,3.45
05-12-1996,0,18.1,8.9,0.14,13.76,4.08
06-12-1996,0,23,11.7,0.16,13.75,3.74
07-12-1996,0,19.8,6.7,0.17,13.82,3.35
08-12-1996,0,20.5,5.6,0.19,13.9,3.49
09-12-1996,0,23.1,6.1,0.16,13.95,3.5
10-12-1996,0,21.8,6.7,0.12,13.86,3.53
11-12-1996,0,23.6,5.6,0.15,13.89,3.42
12-12-1996,0,20.2,7.8,0.2,13.52,2.12
13-12-1996,0,21,6.7,0.56,2.96,3.6
14-12-1996,0,21.2,6.7,0.27,12.54,4.08
15-12-1996,0,23.7,6.7,0.15,13.09,3.82
16-12-1996,0,18.3,7.2,0.23,13.69,3.42
17-12-1996,0,22.7,6.7,0.3,13.75,3.21
18-12-1996,0,25.8,6.7,0.26,13.81,3.36
19-12-1996,0,18.8,7.2,0.22,0.07,4.76
20-12-1996,0,26.2,6.7,0.25,13.67,3.36
21-12-1996,0,24.4,7.8,0.25,13.88,3.34
22-12-1996,0,16.6,6.7,0.28,13.59,2.63
23-12-1996,0,18.7,6.1,0.33,10.21,3.26
24-12-1996,0,24.8,6.1,0.26,13.7,3.96
25-12-1996,0,18.1,7.8,0.24,13.93,4.37
26-12-1996,0,25.8,10,0.24,13.89,4.18
27-12-1996,1.5,22.3,7.8,0.25,13.98,4.22
28-12-1996,0,19.8,8.9,0.27,14.18,3.41
29-12-1996,0,24.4,8.3,0.28,13.71,3.26
30-12-1996,0,21.6,7.8,0.25,13.83,4.05
31-12-1996,0,25.3,7.8,0.18,14.45,4.46
01-01-1997,0,22.2,8.9,0.15,14.58,4.37
02-01-1997,0,23.1,8.9,0.16,14.7,4.34
03-01-1997,0,20.9,7.8,0.18,14.27,4.1
04-01-1997,0,17.9,8.3,0.25,14.68,4.34
05-01-1997,0,19.7,7.8,0.22,14.01,3.54
06-01-1997,0,21.1,7.8,0.6,3.55,3.93
07-01-1997,0,16.4,8.9,0.86,0.83,3.28
08-01-1997,0,18.5,8.9,0.75,2.43,3.18
09-01-1997,0,18.9,8.3,0.49,14.21,3.49
10-01-1997,0,23.5,8.9,0.36,15.32,3.68
11-01-1997,0,19.6,7.8,0.37,14.15,3.55
12-01-1997,0,18.1,8.9,0.27,15.4,4.49
13-01-1997,0,22.7,8.9,0.17,15.8,4.39
14-01-1997,0,22.4,7.8,0.32,15.48,2.64
15-01-1997,0,21,7.8,0.36,7.65,3.75
16-01-1997,0,25.4,5.6,0.31,15.77,3.46
17-01-1997,0,16.9,6.7,0.22,15.62,2.87
18-01-1997,0,20.4,7.2,0.22,15.75,3.4
19-01-1997,0.6,22.7,10,0.23,16.02,3.21
20-01-1997,0,25,6.7,0.19,16.2,4.18
21-01-1997,40.5,20,6.7,0.59,12.22,2.17
22-01-1997,1.8,24.4,5.6,0.56,7.25,3.17
23-01-1997,0,19.4,5.6,0.24,16.12,4.03
24-01-1997,0,23.8,5.6,0.13,17.06,4.11
25-01-1997,0,23.6,5.6,0.17,17.39,4.07
26-01-1997,0,20.1,5.6,0.11,17.54,4.86
27-01-1997,0,24,8.9,0.38,12.58,4.32
28-01-1997,3.8,16.5,7.8,0.53,10.25,3.7
29-01-1997,0,22.3,4.4,0.51,9.8,3.54
30-01-1997,0,22,7.8,0.2,17.59,3.73
31-01-1997,0,20.9,6.7,0.22,17.74,4.73
01-02-1997,0,20.7,5.6,0.19,17.52,4.72
02-02-1997,0,23.7,7.8,0.23,17.55,4.86
03-02-1997,11.5,18.6,8.9,0.27,17.38,3.5
04-02-1997,9,20.1,7.2,0.18,18.2,4.33
05-02-1997,0,15.8,7.2,0.18,18.66,4.02
06-02-1997,0,21.9,6.7,0.17,18.53,4.64
07-02-1997,0,18.5,6.7,0.19,18.9,4.83
08-02-1997,0,20.2,7.8,0.14,18.94,4.87
09-02-1997,0,23.1,8.9,0.17,19.08,5.31
10-02-1997,2.5,20.4,11.1,0.23,18.94,4.71
11-02-1997,3,23.1,7.2,0.21,19.38,4.79
12-02-1997,0,20.2,6.7,0.36,13.08,6.23
13-02-1997,0,23,6.7,0.33,16.15,5.31
14-02-1997,0,18.7,7.8,0.19,18.06,5.69
15-02-1997,0,23.1,7.8,0.21,20.07,4.87
16-02-1997,0,16.4,8.9,0.21,19.7,4.47
17-02-1997,0,14.6,7.8,0.23,18.38,5.48
18-02-1997,0,18.8,8.9,0.28,7.01,4.44
19-02-1997,0,20.6,7.8,0.15,19.88,3.8
20-02-1997,0,23.4,8.9,0.13,21.13,3.78
21-02-1997,0,18.3,8.9,0.13,20.89,3.54
22-02-1997,0,20.6,8.9,0.18,19.9,4.74
23-02-1997,0,23.4,8.9,0.17,19.86,5.78
24-02-1997,0,17.8,11.1,0.2,17.72,4.08
25-02-1997,0,27.9,17.2,0.18,20.56,5.15
26-02-1997,3.5,31,11.7,0.17,16.91,4.83
27-02-1997,0,25.4,10,0.21,19.59,5.95
28-02-1997,0,32.5,10.6,0.2,12.98,5.87
01-03-1997,0,27.2,11.1,0.19,18.42,4.16
02-03-1997,0,22.6,14.4,0.51,11.04,2.83
03-03-1997,0,25,10,0.71,8.83,4.13
04-03-1997,0,32.3,10,0.31,18.11,4.1
05-03-1997,0,25,11.1,0.23,20.04,3.58
06-03-1997,0,26,13.3,0.67,1.88,4.22
07-03-1997,0,26.2,15.6,0.55,14.43,2.44
08-03-1997,0,26,15.6,0.39,19.8,3.41
09-03-1997,0,25.6,14.4,0.18,23.01,5.39
10-03-1997,0,27.2,14.4,0.26,10.72,5.32
11-03-1997,0,23.8,14.4,0.22,23.36,5.64
12-03-1997,0,24.3,15.6,0.18,23.96,5.46
13-03-1997,0,31.9,15.6,0.17,24.02,5.07
14-03-1997,0,28.1,15.6,0.21,23.85,4.5
15-03-1997,0.6,30.9,14.4,0.24,22.25,5.61
16-03-1997,1.7,27.2,14.4,0.65,3.51,4.47
17-03-1997,4,27.8,13.3,0.38,17.66,3.7
18-03-1997,0,26.9,14.4,0.32,23.9,3.64
19-03-1997,3.2,21.5,14.4,0.42,16.42,2.88
20-03-1997,0,20.3,13.3,0.48,5.32,4.14
21-03-1997,0,23.9,13.3,0.44,15.54,3.47
22-03-1997,0,26.2,14.4,0.74,4.73,3.53
23-03-1997,0,22.5,12.2,0.4,15.96,4.51
24-03-1997,0,17.6,12.2,0.31,24.49,4.04
25-03-1997,0,15.4,12.2,0.37,24.98,4.16
26-03-1997,0,20.8,13.3,0.3,24.89,5.08
27-03-1997,0,27.1,14.4,0.38,20.81,5.12
28-03-1997,0,26.7,15.6,0.33,23,4.73
29-03-1997,4.1,25.9,14.4,0.35,25.61,4.47
30-03-1997,4,21.7,13.3,0.22,25.83,5.26
31-03-1997,0,23.9,14.4,0.26,25.34,6
01-04-1997,9.8,24,14.4,0.21,25.22,6.3
02-04-1997,3.9,27,15.6,0.24,21.11,5.36
03-04-1997,19.7,26,12.2,0.52,13.52,5.45
04-04-1997,18,24.1,12.2,0.39,7.93,5.61
05-04-1997,2.5,30.7,12.2,0.24,26.37,4.45
06-04-1997,5,30.8,11.1,0.18,26.23,5.04
07-04-1997,0,34.1,12.2,0.19,26.67,5.62
08-04-1997,0,32.5,15.6,0.24,26.53,5.19
09-04-1997,0,36.4,16.7,0.21,25.95,5.5
10-04-1997,12.5,36.6,15.6,0.18,26.76,5.1
11-04-1997,0,37.6,16.7,0.16,27.07,5.23
12-04-1997,0,34,17.8,0.19,27.35,5.54
13-04-1997,1.4,27.9,18.3,0.14,26.9,6
14-04-1997,0,36,18.9,0.2,24.27,4.78
15-04-1997,1.5,32.2,20,0.24,24.32,4.29
16-04-1997,32,30.2,13.3,0.21,24.48,4.53
17-04-1997,3.5,33.7,13.3,0.29,17.44,4.25
18-04-1997,0,37.8,15.6,0.26,20,4.02
19-04-1997,0,40.2,16.7,0.32,19.78,3.39
20-04-1997,0,31.5,17.8,0.31,14.26,3.44
21-04-1997,0,32.7,17.8,0.45,16.31,3.37
22-04-1997,0,33.3,18.9,0.55,13.35,3.26
23-04-1997,0,33.5,20,0.49,9.65,3.4
24-04-1997,0,35.7,20,0.37,26.94,3.59
25-04-1997,0,30.7,21.1,0.55,22.84,3.86
26-04-1997,0,33,22.2,0.31,14.28,5.08
27-04-1997,1.7,34.2,21.1,0.15,29.49,5.31
28-04-1997,2.4,35.2,18.9,0.12,29.6,5.73
29-04-1997,0,32.9,21.1,0.18,23.47,5.25
30-04-1997,0,33.5,20,0.15,26.74,4.99
01-05-1997,0,37.6,17.8,0.11,29.12,6.54
02-05-1997,0,35.4,18.9,0.12,25.55,5.85
03-05-1997,2.5,39.1,17.8,0.1,29.79,5.5
04-05-1997,1.5,40.8,16.7,0.1,29.52,5.41
05-05-1997,0.8,33.7,17.8,0.1,28.56,6.34
06-05-1997,12.6,32.5,17.8,0.17,18.38,7.49
07-05-1997,2.9,35,18.9,0.1,30.04,5.71
08-05-1997,14.9,38.7,16.7,0.07,30.31,6.48
09-05-1997,40,35.3,17.8,0.11,29.31,6.49
10-05-1997,0,35.6,15.6,0.1,29.65,6.03
11-05-1997,0,33,17.8,0.16,28.17,5.99
12-05-1997,0,40.1,20,0.21,20.36,4.4
13-05-1997,0,32.4,21.1,0.19,28.16,4.47
14-05-1997,0,33.5,20.6,0.19,21.86,4.76
15-05-1997,0,40.7,20,0.19,28.57,5.64
16-05-1997,0,43.7,22.2,0.18,26.53,5.32
17-05-1997,0,42.3,22.2,0.18,27.43,4.02
18-05-1997,0,34.6,23.3,0.19,25.89,4.7
19-05-1997,0,42.8,23.3,0.2,21.15,2.72
20-05-1997,0,44.4,22.2,0.19,27.37,3.61
21-05-1997,0,45.1,22.2,0.26,23.87,2.83
22-05-1997,0,38.8,23.3,0.37,21.41,2.8
23-05-1997,0,40,22.2,0.26,27.04,3.49
24-05-1997,0,45.4,23.3,0.22,27.62,3.7
25-05-1997,0,49.8,23.3,0.45,26.13,4.12
26-05-1997,0,38.7,23.3,0.29,28.81,3.9
27-05-1997,0,41.5,24.4,0.24,29.33,4.64
28-05-1997,0.5,36.3,24.4,0.2,28.84,4.71
29-05-1997,0,44.6,24.4,0.21,28.85,4.88
30-05-1997,0,46.5,24.4,0.15,30.42,4.65
31-05-1997,0,44.2,22.2,0.16,28.96,4.07
01-06-1997,0,37.9,20,0.16,29.82,3.74
02-06-1997,5.1,39.9,21.1,0.18,29.87,4.93
03-06-1997,1.5,37.5,26.1,0.17,29.54,5.44
04-06-1997,26.4,33.3,20,0.16,29.34,5.54
05-06-1997,0,34.7,21.1,0.14,30.13,5.33
06-06-1997,2.5,39.1,22.2,0.15,29.61,4.75
07-06-1997,0,41,22.2,0.28,28.96,2.93
08-06-1997,0,35.3,23.3,0.24,27.44,3.23
09-06-1997,0.5,32.3,24.4,0.25,29.47,4.26
10-06-1997,2.3,38.3,22.2,0.2,29.03,3.87
11-06-1997,1.5,38.1,22.2,0.17,29.39,4.19
12-06-1997,17,40.4,21.1,0.21,26.07,3.45
13-06-1997,0,40.2,20,0.32,28.35,2.84
14-06-1997,0,40.7,22.2,0.28,26.11,2.82
15-06-1997,0,41.4,24.4,0.37,28.03,2.81
16-06-1997,18,36.2,25.6,0.26,29.27,3.39
17-06-1997,0,38.6,21.1,0.16,29.46,3.88
18-06-1997,3.5,39.5,21.1,0.2,29.58,4.35
19-06-1997,4.3,34.1,22.2,0.2,29.71,4.48
20-06-1997,0,36.9,23.3,0.19,29.57,4.9
21-06-1997,0,35,22.2,0.16,29.86,4.65
22-06-1997,0.8,40.6,23.3,0.15,29.94,4.67
23-06-1997,0,47.9,24.4,0.22,29.36,3.33
24-06-1997,0,41.2,24.4,0.25,29,3.95
25-06-1997,7.7,35.9,24.4,0.37,28.92,3.01
26-06-1997,2.5,35.6,23.3,0.42,26.06,2.93
27-06-1997,0,36.9,22.2,0.37,27.97,2.92
28-06-1997,0,37.8,24.4,0.37,27.86,2.76
29-06-1997,14.4,36.3,24.4,0.35,28.05,2.72
30-06-1997,0,36.5,21.1,0.44,28.21,2.82
01-07-1997,0,35.6,23.3,0.52,27.7,2.38
02-07-1997,0,34.5,24.4,0.64,26.44,2.74
03-07-1997,0,37.9,24.4,0.67,26.35,2.59
04-07-1997,0,40.3,26.7,0.76,12.59,1.97
05-07-1997,0,31.7,26.7,0.57,28.1,2.62
06-07-1997,1,30,25.6,0.65,25.83,2.96
07-07-1997,12.8,34.1,24.4,0.72,20.67,2.42
08-07-1997,34.4,28.6,22.2,0.63,26.38,2.08
09-07-1997,25.4,32.8,22.8,0.65,23.78,2.4
10-07-1997,60,26.2,22.2,0.52,20.54,2.05
11-07-1997,7.5,30.9,22.2,0.56,24.89,2.26
12-07-1997,2.7,33.4,23.3,0.71,15.88,1.82
13-07-1997,0,30.2,24.4,0.72,25.68,1.75
14-07-1997,0,32.9,25.6,0.83,12.34,1.7
15-07-1997,9.1,26.4,23.3,0.84,13.95,2.22
16-07-1997,0,31.2,24.4,0.89,2.52,1.9
17-07-1997,0.3,32.3,24.4,0.66,14,2.12
18-07-1997,0,30,25.6,0.7,24.34,2.49
19-07-1997,3.5,33.1,26.7,0.78,16.3,2.93
20-07-1997,31.4,36.5,23.3,0.88,1.86,3.56
21-07-1997,29.5,33.1,23.3,0.89,1.31,1.79
22-07-1997,10.7,31.3,23.3,0.59,18.32,2.37
23-07-1997,25.6,29.2,24.4,0.39,27.63,3.38
24-07-1997,0,31.3,24.4,0.41,26.39,2.91
25-07-1997,3.8,32.2,24.4,0.58,19.67,3.26
26-07-1997,3.2,30.3,23.3,0.82,21.88,1.97
27-07-1997,0,26.9,25.6,0.78,22.51,1.27
28-07-1997,50.6,31.1,22.2,0.77,20.63,1.66
29-07-1997,3.6,30.1,23.3,0.76,23.92,1.74
30-07-1997,0,28.8,23.3,0.9,5.32,2.15
31-07-1997,9.8,27.8,24.4,0.8,9.2,1.88
01-08-1997,10,33,23.3,0.65,25.19,2.59
02-08-1997,34.7,31.5,22.2,0.6,22.31,2.42
03-08-1997,81,32.8,21.1,0.61,25.94,2.78
04-08-1997,1.5,31.6,22.2,0.65,25.54,2.3
05-08-1997,0,29.7,22.8,0.74,24.65,1.95
06-08-1997,0,28.7,22.2,0.71,23.62,2.03
07-08-1997,0.8,26.5,24.4,0.59,25.93,2.51
08-08-1997,19.5,30.7,24.4,0.62,25.88,2.38
09-08-1997,7.4,30.8,24.4,0.75,24.46,2.09
10-08-1997,23,31.5,23.9,0.7,11.07,2.26
11-08-1997,34.8,31.4,23.3,0.61,25.07,2.13
12-08-1997,81,32.3,22.2,0.56,24.88,2.89
13-08-1997,6.2,31.6,22.2,0.65,23.08,1.98
14-08-1997,0.6,30.1,22.2,0.69,5.15,3.69
15-08-1997,0,30.9,22.2,0.68,9.2,4.82
16-08-1997,0,31.1,22.2,0.63,5.39,3.1
17-08-1997,0,31.1,23.3,0.58,22.83,2.46
18-08-1997,0,30.5,23.3,0.55,23.29,2.45
19-08-1997,6.6,32.3,23.3,0.46,24.65,3.36
20-08-1997,2.4,32.2,22.2,0.48,24.63,2.82
21-08-1997,0,32.9,24.4,0.73,22.78,2.21
22-08-1997,35,29.4,23.3,0.74,22.62,1.62
23-08-1997,0.2,31.2,23.3,0.76,23.01,1.65
24-08-1997,0,29.9,23.3,0.68,23.3,1.85
25-08-1997,4.4,26.9,24.4,0.6,23.39,2.38
26-08-1997,7,27.9,22.2,0.64,21.99,2.81
27-08-1997,5.6,34.4,23.3,0.76,22.37,2.13
28-08-1997,19.6,31.4,20,0.7,22.9,2.28
29-08-1997,2,33.8,22.2,0.74,9.76,2.4
30-08-1997,23.5,30.1,22.2,0.59,23.13,2.44
31-08-1997,0,32,22.2,0.75,22.79,1.73
01-09-1997,2,34.9,22.8,0.58,22.7,3.13
02-09-1997,6,32.7,21.7,0.56,22.69,2.83
03-09-1997,10.8,32.4,22.2,0.58,22.39,2.29
04-09-1997,0,34.8,23.3,0.67,21.91,2.51
05-09-1997,20.7,30.1,23.3,0.47,22.12,3.12
06-09-1997,2.5,33.8,24.4,0.42,22.27,3.05
07-09-1997,124.2,34.6,22.2,0.37,22.45,3.28
08-09-1997,18.6,30.2,22.2,0.42,22.03,2.97
09-09-1997,4,35.4,23.3,0.3,21.98,3.72
10-09-1997,0,36.2,22.2,0.29,22.08,4.26
11-09-1997,9.5,32.7,21.1,0.27,22.07,4.29
12-09-1997,0,32.5,22.2,0.27,21.94,3.85
13-09-1997,3.3,35.1,22.2,0.26,22.02,3.67
14-09-1997,0,32.4,21.1,0.3,21.43,3.49
15-09-1997,0,30.2,21.1,0.24,21.12,4.34
16-09-1997,0,31.2,22.2,0.25,20.86,4.65
17-09-1997,0,32.2,21.1,0.32,20.54,3.89
18-09-1997,0.7,33,21.1,0.3,20.41,3.77
19-09-1997,6.3,34.9,20,0.35,20.69,3.33
20-09-1997,15.2,36,21.1,0.34,20.56,3.46
21-09-1997,0,32.3,20,0.43,20.36,2.57
22-09-1997,0,32.8,20,0.41,19.16,2.97
23-09-1997,0,36.6,20,0.63,2.19,3.84
24-09-1997,0,36.1,21.1,0.48,8.39,3.33
25-09-1997,0,35.5,20,0.31,19.55,3.25
26-09-1997,0,28.9,21.1,0.29,19.63,3.86
27-09-1997,0,34,20,0.22,19.3,3.87
28-09-1997,9.1,35.5,17.8,0.36,14.48,3.3
29-09-1997,10.3,37.2,16.7,0.37,17.67,3.42
30-09-1997,11,33.6,16.7,0.32,18.84,3.54
01-10-1997,0,34.2,16.7,0.23,19.05,4.58
02-10-1997,0,35.5,17.8,0.18,18.97,4.81
03-10-1997,0,35.4,16.7,0.24,18.93,4.81
04-10-1997,14.4,34.1,16.7,0.22,18.49,3.48
05-10-1997,0,31.8,16.7,0.23,17.43,3.37
06-10-1997,0.7,33.8,16.7,0.26,17.62,3.56
07-10-1997,0,33.2,15.6,0.45,10.52,3.05
08-10-1997,0,35.6,16.7,0.41,13.31,3.56
09-10-1997,7.9,32.6,17.2,0.47,15.56,3.52
10-10-1997,0,34.9,17.8,0.42,16.2,2.54
11-10-1997,0,33.5,16.7,0.46,15.64,2.86
12-10-1997,0,31.8,16.1,0.37,17.43,2.74
13-10-1997,0,33.1,15.6,0.44,16.98,3.18
14-10-1997,0,33.6,15.6,0.38,13.74,3.93
15-10-1997,0,32,16.7,0.4,17,2.43
16-10-1997,0,29.2,16.7,0.58,8.75,2.46
17-10-1997,0,30.4,16.7,0.67,2.58,3.59
18-10-1997,0,32.6,16.7,0.32,14.96,3.24
19-10-1997,0,31.3,16.7,0.26,15.48,3.51
20-10-1997,0,32.6,15.6,0.24,16.53,3.27
21-10-1997,2.1,28.2,15.6,0.2,17.08,3.41
22-10-1997,3.5,28.7,14.4,0.29,16.32,3.33
23-10-1997,0,29.7,14.4,0.23,16.49,3.53
24-10-1997,9.9,30.6,14.4,0.2,16.53,3.58
25-10-1997,0,30,13.3,0.25,16.16,3.41
26-10-1997,0,28.4,14.4,0.22,15.64,3.75
27-10-1997,0,29.4,15.6,0.3,15.36,3.15
28-10-1997,0,31,14.4,0.8,0.89,5.11
29-10-1997,3.6,28,14.4,0.62,1.29,4.1
30-10-1997,1.8,32.3,13.3,0.33,7.07,3.94
31-10-1997,1.5,31.4,13.3,0.19,15.9,3.89
01-11-1997,0,25.2,13.3,0.23,15.91,3.11
02-11-1997,0,26.2,14.4,0.26,15.32,3.14
03-11-1997,0,30.5,14.4,0.23,15.45,3.24
04-11-1997,0,26,14.4,0.21,12.55,3.49
05-11-1997,0,29.7,14.4,0.26,9.76,2.9
06-11-1997,0,26.8,15.6,0.32,13.88,2.9
07-11-1997,0,26.4,14.4,0.36,6.86,4.39
08-11-1997,0,28.1,13.9,0.23,14.74,3.21
